username,badgeId,badgeName,badgeLevel,threshold,rank,filename,imageUrl,achievedAt
valentin_tver,QACplBdwF8kjoQM9Y4sj,100K,1,100000,48,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fvalentin_tver_m1-100k_1773422331609.png?alt=media&token=ff981f05-a6e2-4b29-818e-3bc5293400dc,2026-03-13T17:18:50.460Z
alfims,UZc4iZUR889cV1N5S9Cg,400k,2,400000,9,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Falfims_spent-400k_1773426793796.png?alt=media&token=4f59d48e-70fe-4303-bb77-4ed75c0fcefb,2026-03-13T18:33:12.187Z
zoskycube,VhYruM0MRk4MuHNUTzXz,400k,2,400000,10,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fzoskycube_spent-400k_1773589569818.png?alt=media&token=8d565301-b94d-46db-8aa5-3e22a0ecc3f9,2026-03-15T15:46:08.120Z
operacional_cae,4pVbxZ1LXCsmJ7guZxlu,200K,2,200000,35,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Foperacional_cae_m2-200k_1773619615742.png?alt=media&token=966a8f78-185e-4adc-b829-927a73183ae9,2026-03-16T00:06:54.945Z
smogracing,0Cg1ppc8V7lnw2k4kRz9,400K,4,400000,17,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fsmogracing_m4-400k_1773637107170.png?alt=media&token=ca3ab8cb-d3b4-4121-b5b1-f587b99a5dd4,2026-03-16T04:58:26.223Z
rzvlover,VXpQZPI52vN19EbqLMmb,400k,2,400000,11,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Frzvlover_spent-400k_1773661484831.png?alt=media&token=af130e1f-da6d-4692-a4f6-c2a6900fd40b,2026-03-16T11:44:43.473Z
foreeeveeer,0QyQLeSuSLwFxwZtkAAv,300K,3,300000,23,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fforeeeveeer_m3-300k_1773684574010.png?alt=media&token=b16ed9da-532d-4fcb-be80-5359e1dc4e8e,2026-03-16T18:09:32.617Z
johnnymnemonics,nlkyAEFyZgrD6AmQFxEY,400K,4,400000,18,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fjohnnymnemonics_m4-400k_1773756368600.png?alt=media&token=8a4dfd55-6093-48ee-b5bd-aab246607f0a,2026-03-17T14:06:06.997Z
wolfmaron999,ioEb0NIWAPGDKdXXdLxd,1M,7,1000000,2,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fwolfmaron999_m7-1m_1773760445270.png?alt=media&token=06ed1796-71b8-44ee-9431-2ba34c891472,2026-03-17T15:14:04.299Z
ivanpetrov32,vnzCgRf3h0FlafyksOJU,750K,6,750000,4,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fivanpetrov32_m6-750k_1773776599306.png?alt=media&token=7388f94d-0c58-4bf3-86ca-e249747118a2,2026-03-17T19:43:18.162Z
ragnar175,bJtdzREGzPGRDSDqERIz,200K,2,200000,36,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fragnar175_m2-200k_1773806398279.png?alt=media&token=be29cb13-e008-4d72-a3c2-9b1cb8b9b069,2026-03-18T03:59:57.344Z
lillakra,eVnfBPgUEKC9G7TnLwC2,300K,3,300000,24,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Flillakra_m3-300k_1773829252401.png?alt=media&token=eba5147f-6de7-4257-bf52-62a1c87da31e,2026-03-18T10:20:50.939Z
shadowladyex,KLTIp1u3sTgwIlXmtN5w,400K,4,400000,19,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fshadowladyex_m4-400k_1773840289880.png?alt=media&token=71d22dc9-39cf-424c-a4c5-b68e46e7cd5f,2026-03-18T13:24:48.759Z
cliffelee,qQVJNoBbyEVdC0LCiQNz,300K,3,300000,25,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fcliffelee_m3-300k_1773876794779.png?alt=media&token=d68e1733-fd65-4a40-b5a9-4286f2095a72,2026-03-18T23:33:13.669Z
aswd002,UP1eBEF4bqvVOIGNfjzZ,300K,3,300000,26,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Faswd002_m3-300k_1773896373425.png?alt=media&token=a29a4874-717e-4605-a0a2-73e96ad34104,2026-03-19T04:59:32.577Z
silent_luc,lsvaj9Brbs73pkOlzAu0,300K,3,300000,27,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fsilent_luc_m3-300k_1773954143938.png?alt=media&token=3f0cd50f-2699-43df-b020-c462981f4297,2026-03-19T21:02:22.818Z
valase,g7a54IZz8wvVod8ug1nS,750K,6,750000,5,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fvalase_m6-750k_1773967421925.png?alt=media&token=ffdfde6c-ec45-406b-92ab-1fe4bf72d5e2,2026-03-20T00:43:40.718Z
darkgammeth,U2FaEKRhsuLVUSwt2ZXk,400k,2,400000,12,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fdarkgammeth_spent-400k_1774037129022.png?alt=media&token=e97074eb-b893-4fd8-bae2-511b8055fa07,2026-03-20T20:05:27.471Z
madagascaradam,rdxPsPB4njj7CjT2lWhv,2M,8,2000000,1,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fmadagascaradam_m8-2m_1774070147917.png?alt=media&token=c7b83eb1-5f44-44ca-9bec-17e1e00d5da3,2026-03-21T05:15:46.886Z
lord_marten,Wc3mhzSmZaKqmFwV7xcE,100K,1,100000,49,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Flord_marten_m1-100k_1774079275429.png?alt=media&token=8938ff4f-4c0c-4755-87d3-2d6a064720d4,2026-03-21T07:47:54.543Z
valase,fmUaPLHfeldliiUkP7Sw,200k,1,200000,20,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fvalase_spent-200k_1774101525731.png?alt=media&token=2d91d724-f35d-4355-a3da-9ae6a1ecc66e,2026-03-21T13:58:44.257Z
silent_luc,itZe5ZgAAzWYAhPSRdRV,200k,1,200000,21,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fsilent_luc_spent-200k_1774101950715.png?alt=media&token=0f6f6d19-b9aa-4b26-96cc-97e771e60c1c,2026-03-21T14:05:49.027Z
llucholba,Hw7NCVsjaHR5caf9mlz6,200K,2,200000,37,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fllucholba_m2-200k_1774108341735.png?alt=media&token=67b78c86-54f9-4583-a54f-3aaacb884957,2026-03-21T15:52:20.793Z
100bitlive,7muCCHP0ZmSOlvNUH6bQ,200K,2,200000,38,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2F100bitlive_m2-200k_1774212723098.png?alt=media&token=b5336883-9c97-4e3f-9678-caf3a11f3d67,2026-03-22T20:52:02.143Z
ragnar175,9dbhKNi3UsqrHWkhGTfz,200k,1,200000,22,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fragnar175_spent-200k_1774242533556.png?alt=media&token=b5ca50e3-9ec0-4500-b3d1-d95284fe2ede,2026-03-23T05:08:52.363Z
cliffelee,Mh7RRxqEQdQyjDQyh9Kw,200k,1,200000,23,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fcliffelee_spent-200k_1774269354178.png?alt=media&token=22b24020-e588-4c65-98fe-2743497976eb,2026-03-23T12:35:52.953Z
operacional_cae,sOufklDSYLeIMvYLp1bl,200k,1,200000,24,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Foperacional_cae_spent-200k_1774282566514.png?alt=media&token=9f955634-9e61-45b5-97e1-390032535c58,2026-03-23T16:16:04.314Z
avin_novor,UTCqWg4s7SF3gs3qvsgo,1M,7,1000000,3,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Favin_novor_m7-1m_1774290279942.png?alt=media&token=ebb55871-ef87-4a71-aec2-bcd4f4a0883e,2026-03-23T18:24:38.728Z
cerebralx1,VE4CTRtN39KfVEAuJ2XV,400K,4,400000,20,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fcerebralx1_m4-400k_1774297945744.png?alt=media&token=e36a8a05-c709-428a-914d-367c85f92cc2,2026-03-23T20:32:24.630Z
cerebralx1,pv0nSEbIPGBxUzrHapYe,200k,1,200000,25,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fcerebralx1_spent-200k_1774386143187.png?alt=media&token=353b45d8-fc64-455a-b24d-17b7bae3212c,2026-03-24T21:02:21.629Z
cerebralx1,7jZmePrVyKSSRhIXgbNB,500K,5,500000,14,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fcerebralx1_m5-500k_1774386256203.png?alt=media&token=13bb79ed-d216-4ebd-bdad-717868f739e2,2026-03-24T21:04:15.095Z
darkgammeth,RDowEbNUftP4hnPABZ2F,500K,5,500000,15,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fdarkgammeth_m5-500k_1774400008484.png?alt=media&token=995e4d54-4368-43ba-8380-c6a2bd2bd733,2026-03-25T00:53:27.345Z
alfims,ELv68nzb8JoY1dHGKiPb,750K,6,750000,6,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Falfims_m6-750k_1774417395508.png?alt=media&token=ace59a7e-e7a9-4dc0-bbc0-f662b905e865,2026-03-25T05:43:14.658Z
rzvlover,DhCCM9iUJBnKW8yd8F4R,500K,5,500000,16,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Frzvlover_m5-500k_1774462777888.png?alt=media&token=05a3a9d9-652a-4efa-92a6-8d19d9a97ac6,2026-03-25T18:19:36.584Z
snoopys030,k0wXPbYlvtLkZZdvt7t6,750K,6,750000,7,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fsnoopys030_m6-750k_1774487187503.png?alt=media&token=8e758ddf-86b6-420e-ba3f-6336352959bf,2026-03-26T01:06:26.620Z
silent_luc,sawOtpHP3oTtLwu6TLsw,400K,4,400000,21,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fsilent_luc_m4-400k_1774550105139.png?alt=media&token=7cd25cd6-4bcb-43a7-ada1-aeabcbad5a10,2026-03-26T18:35:04.002Z
pika_gamy,6aMw4VzY1YspwHQZeF9A,750K,6,750000,8,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Fpika_gamy_m6-750k_1774556021300.png?alt=media&token=11fe329a-55b0-43cf-9845-b7a0e61e20f0,2026-03-26T20:13:40.415Z
robin3one,xxsU3vOmOV3viD5Xd3WH,100K,1,100000,50,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Frobin3one_m1-100k_1774556533094.png?alt=media&token=336c2125-5ba3-4a47-baa9-3725cafb0da8,2026-03-26T20:22:12.504Z
operacional_cae,Bf3eqXGzT2DCMHTxyip9,300K,3,300000,28,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Foperacional_cae_m3-300k_1774642536618.png?alt=media&token=7cbea1b2-1531-448d-ab8b-92b64a86b1d2,2026-03-27T20:15:35.204Z
irblacky,pbtx8WAntCXSc8wgrOd6,100K,1,100000,51,,https://firebasestorage.googleapis.com/v0/b/zoskycube-bossbattle.firebasestorage.app/o/milestones%2Fgenerated%2Firblacky_m1-100k_1774648772893.png?alt=media&token=bb109e85-583c-4dca-a82a-48cf4fc37d4e,2026-03-27T21:59:32.195Z
